ID;Company Name;Trade Name;Address Status;Address 1;Address 2;Postal Code;City;State/Province;Country;Company Registration Number;Company Registration Type Code;Country Phone Access Code;Business Category Code 1;Business Category Code 1 - Description;Founding Year;Yearly Revenue Local Currency;Yearly Revenue in U.S. Dollars;Employees On Site;Employees Total;Import/Export Code;Import/Export Code - Description;Business Legal Type;Business Legal Type - Description;Location Type - Description;Subsidiary Code - Description;Local Headquarter ID Number;Local Headquarter Company Name;Local Headquarter Street Address;Local Headquarter City;Local Headquarter State/Province;Local Headquarter Country Name;Local Headquarter Postal Code;National Headquarter ID Number;National Headquarter Company Name;National Headquarter Street Address;National Headquarter City Name;National Headquarter State/Province Name;National Headquarter Postal Code;Global Headquarter ID Number;Global Headquarter Company Name;Global Headquarter Street Address;Global Headquarter City Name;Global Headquarter State/Province;Global Headquarter Country Name;Global Headquarter Postal Code;Number of Companies in Group;Group Code;Group Linkage Code
254705499;Bnp Paribas;;N;10 Harewood Avenue;;NW1 6AA;London;London;England;FC013447;00012;0044;6211;Security Brokers, Dealers, and Flotation Companies;1970;85197000000;88484667033;11890;11890;B;Imports & Exports;120;;;Is a subsidiary;263952386;BNP PARIBAS;16 BOULEVARD DES ITALIENS;PARIS;PARIS;FRANCE;75009;254705499;BNP PARIBAS;10 Harewood Avenue;LONDON;LONDON;NW1 6AA;263952386;BNP PARIBAS;16 BOULEVARD DES ITALIENS;PARIS;PARIS;FRANCE;75009;4986;8073644;2
249314986;Zen-Noh;;N;London Representative Office;26-28 Hammersmith Grove;W6 7BA;London;London;England;FC031937;00012;0000;9999;Nonclassifiable Establishments;2014;9,03532E+12;81706371631;11;11;G;Not available or none;120;;;Is a subsidiary;407068829;NATIONAL FEDERATION OF AGRICULTURAL COOPERATIVE ASSOCIATIONS;1-3-1, OTEMACHI;CHIYODA-KU;TOKYO;JAPAN;1000004;249314986;ZEN-NOH;LONDON REPRESENTATIVE OFFICE;LONDON;LONDON;W6 7BA;407068829;NATIONAL FEDERATION OF AGRICULTURAL COOPERATIVE ASSOCIATIONS;1-3-1, OTEMACHI;CHIYODA-KU;TOKYO;JAPAN;1000004;1422;34168176;2
254727507;Assicurazioni Generali-Societa Per Azioni;Assicurazioni Generali Spa;N;100 Leman Street;;E1 8AJ;London;London;England;FC005315;00012;0044;6159;Miscellaneous business Credit Institutions;2003;70684000000;79999090940;0;74621;C;Imports;120;;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;302326178;ASSICURAZIONI GENERALI SPA;PIAZZA LUIGI AMEDEO DUCA DEGLI ABRUZZI 2;TRIESTE;TRIESTE;ITALY;34132;254727507;ASSICURAZIONI GENERALI-SOCIETA PER AZIONI;100 Leman Street;LONDON;LONDON;E1 8AJ;302326178;ASSICURAZIONI GENERALI SPA;PIAZZA LUIGI AMEDEO DUCA DEGLI ABRUZZI 2;TRIESTE;TRIESTE;ITALY;34132;1648;12997926;2
249808582;Bank Of Communications CO., LTD. London Branch;;N;1 Bartholomew Lane;;EC2N 2AX;London;London;England;FC033539;00012;0000;7389;Business Services, Not Elsewhere Classified;2016;0;78235383000;17;17;G;Not available or none;120;;;Is a subsidiary;392657518;Bank of Communications Co., Ltd.;No. 188, Yincheng Middle Road, Pudong New Area;Shanghai;Shanghai;CHINA;200120;249808582;BANK OF COMMUNICATIONS CO., LTD. LONDON BRANCH;1 Bartholomew Lane;LONDON;LONDON;EC2N 2AX;392657518;Bank of Communications Co., Ltd.;No. 188, Yincheng Middle Road, Pudong New Area;Shanghai;Shanghai;CHINA;200120;339;24680764;2
254711355;Intesa Sanpaolo S.P.A;Intesa Sanpaolo Spa;N;90 Queen Street;;EC4N 1SA;London;London;England;FC016201;00012;0044;6159;Miscellaneous business Credit Institutions;2005;69001000000;78094296785;63741;63741;B;Imports & Exports;120;;;Is a subsidiary;303541204;INTESA SANPAOLO SPA;VIA MONTE DI PIETA' 8;MILANO;MILANO;ITALY;20121;254711355;INTESA SANPAOLO S.P.A;90 Queen Street;LONDON;LONDON;EC4N 1SA;303541204;INTESA SANPAOLO SPA;VIA MONTE DI PIETA' 8;MILANO;MILANO;ITALY;20121;4081;3040266;2
251113933;Interswitch Holdings LIMITED;;N;2nd Floor;12 Charles Ii Street;SW1Y 4QU;London;London;England;12154760;00012;0000;6712;Offices of Bank Holding Companies;2019;0;71801602000;1093;1093;G;Not available or none;3;Corporation;;Is a subsidiary;251136408;IGNITE HOLDCO LIMITED;7th Floor;LONDON;LONDON;ENGLAND;SW1H 0DB;251136408;IGNITE HOLDCO LIMITED;7th Floor;LONDON;LONDON;SW1H 0DB;284148538;Voltage Luxco SCS;Rue Eugène Ruppert 16;LUXEMBOURG;;LUXEMBOURG;2453;3;21696211;3
247934747;China Merchants Bank CO., LTD;CMB;N;20 Fenchurch Street;;EC3M 3BY;London;London;England;FC028950;00012;0044;7389;Business Services, Not Elsewhere Classified;2016;4,86457E+11;67471099443;112999;112999;C;Imports;120;;;Is a subsidiary;392090049;China Merchants Bank Co., Ltd.;No.7088, Shennan Avenue, Futian District;Shenzhen;Guangdong;CHINA;518040;247934747;CHINA MERCHANTS BANK CO., LTD;20 Fenchurch Street;LONDON;LONDON;EC3M 3BY;392090049;China Merchants Bank Co., Ltd.;No.7088, Shennan Avenue, Futian District;Shenzhen;Guangdong;CHINA;518040;2575;7709878;2
249066651;Mitsubishi Ufj Financial Group, INC.;;N;Ropemaker Place;25 Ropemaker Street;EC2Y 9AJ;London;London;England;FC030932;00012;0044;6159;Miscellaneous business Credit Institutions;2012;7,29908E+12;66005562354;119390;119390;G;Not available or none;120;;;Is a subsidiary;407771155;MITSUBISHI UFJ FINANCIAL GROUP, INC.;2-7-1, MARUNOUCHI;CHIYODA-KU;TOKYO;JAPAN;1000005;249066651;MITSUBISHI UFJ FINANCIAL GROUP, INC.;Ropemaker Place;LONDON;LONDON;EC2Y 9AJ;407771155;MITSUBISHI UFJ FINANCIAL GROUP, INC.;2-7-1, MARUNOUCHI;CHIYODA-KU;TOKYO;JAPAN;1000005;1789;5201699;2
252156827;Bhp Group (aus) LIMITED;B H P;N;Devonshire Ho;Mayfair Pl;W1X 6AQ;London;London;England;FC000011;00012;0000;6719;Offices of Holding Companies, Not Elsewhere Classified;1885;65098000000;65098000000;34478;34478;G;Not available or none;120;;;Is a subsidiary;452445382;BHP GROUP LIMITED;171 Collins St;MELBOURNE;VICTORIA;AUSTRALIA;3000;252156827;BHP GROUP (AUS) LIMITED;DEVONSHIRE HO;LONDON;LONDON;W1X 6AQ;452445382;BHP GROUP LIMITED;171 Collins St;MELBOURNE;VICTORIA;AUSTRALIA;3000;275;18676514;2
254760372;Kuwait Petroleum CORPORATION;;N;K P C House;54 Pall Mall;SW1Y 5JH;London;London;England;FC011069;00012;0044;5172;Petroleum and Petroleum Products Wholesalers, Except Bulk Stations and Terminals;1981;19741490000;65000000000;6;6;G;Not available or none;120;;;Is a subsidiary;390938839;KUWAIT PETROLEUM CORPORATION S.A.K;Oil Sector Complex Block 1, Street 74, Shuwaikh Industrial 1;Shuwaikh;;KUWAIT;13126;254760372;KUWAIT PETROLEUM CORPORATION;K P C House;LONDON;LONDON;SW1Y 5JH;390950644;KUWAIT GOVERNMENT;Near Aljahra, Building 100 Al Diwan Al Amiri;Kuwait City;;KUWAIT;;2200;10535889;3
247688590;Rio Tinto PLC;;N;6 St. James'S Square;;SW1Y 4AD;London;London;England;00719885;00012;0044;1099;Miscellaneous Metal Ores, Not Elsewhere Classified;2008;55554000000;63000000000;47000;53726;B;Imports & Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;247688590;RIO TINTO PLC;6 St. James's Square;LONDON;LONDON;ENGLAND;SW1Y 4AD;247688590;RIO TINTO PLC;6 St. James's Square;LONDON;LONDON;SW1Y 4AD;247688590;RIO TINTO PLC;6 St. James's Square;LONDON;LONDON;ENGLAND;SW1Y 4AD;315;20126961;1
254727456;Societe Generale;Societe Generale Securities Services;N;One Bank Street Canary Wharf;;E14 4SG;London;London;England;FC000268;00012;0000;6159;Miscellaneous business Credit Institutions;1871;60296000000;62622762344;0;43319;G;Not available or none;120;;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;263185815;SOCIETE GENERALE;29 BOULEVARD HAUSSMANN;PARIS;PARIS;FRANCE;75009;254727456;SOCIETE GENERALE;One Bank Street Canary Wharf;LONDON;LONDON;E14 4SG;263185815;SOCIETE GENERALE;29 BOULEVARD HAUSSMANN;PARIS;PARIS;FRANCE;75009;4312;15947164;2
248761798;Banque Chaabi Du Maroc;Chaabi Bank;N;224 Edgware Road;;W2 1DH;London;London;England;FC030106;00012;0044;8999;Services, Not Elsewhere Classified;2011;55960000000;62000000000;418;239;G;Not available or none;120;;;Is a subsidiary;264419739;BANQUE CHAABI DU MAROC;49 AVENUE KLEBER;PARIS;PARIS;FRANCE;75116;248761798;BANQUE CHAABI DU MAROC;224 Edgware Road;LONDON;LONDON;W2 1DH;264419739;BANQUE CHAABI DU MAROC;49 AVENUE KLEBER;PARIS;PARIS;FRANCE;75116;44;7302938;2
251054932;Guotai Junan Financial Holdings LIMITED;;N;Office 2901;30 St Mary Axe;EC3A 8BF;London;London;England;FC036334;00012;0000;6159;Miscellaneous business Credit Institutions;2019;45933809000;61279605580;15000;13341;G;Not available or none;120;;;Is a subsidiary;398274703;GUOTAI JUNAN FINANCIAL HOLDINGS LIMITED;Rm 1804-07 18/F LIPPO CTR TWR 1;ADMIRALTY;HONG KONG;HONG KONG;;251054932;GUOTAI JUNAN FINANCIAL HOLDINGS LIMITED;OFFICE 2901;LONDON;LONDON;EC3A 8BF;392496948;Guotai Junan Securities Co., Ltd.;No.618, Shangcheng Road, Pilot Free Trade Zone;Shanghai;Shanghai;CHINA;200041;596;9824308;3
253024185;Scc Power Parent LIMITED;;N;C/o Tmf Group,;13th Floor, One Angel Court;EC2R 7HJ;London;London;England;14093857;00012;0000;6719;Offices of Holding Companies, Not Elsewhere Classified;2022;60711662000;60711662000;0;15;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;253024185;SCC POWER PARENT LIMITED;C/O TMF Group,;LONDON;LONDON;ENGLAND;EC2R 7HJ;253024185;SCC POWER PARENT LIMITED;C/O TMF Group,;LONDON;LONDON;EC2R 7HJ;253024185;SCC POWER PARENT LIMITED;C/O TMF Group,;LONDON;LONDON;ENGLAND;EC2R 7HJ;2;14893956;1
247847406;Citibank N.A;Citibank, N.A.;N;Citigroup Centre 33 Canada Square;Canary Wharf;E14 5LB;London;London;England;FC001835;00012;0044;6021;National Commercial Banks;1920;57244000000;57244000000;7;506;B;Imports & Exports;120;;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;188112201;Citibank, National Association;701 E 60TH St N;SIOUX FALLS;South Dakota;USA;571040493;247847406;CITIBANK N.A;CITIGROUP CENTRE 33 CANADA SQUARE;LONDON;LONDON;E14 5LB;245473560;Citigroup Inc.;388 Greenwich St FL 38;NEW YORK;New York;USA;100132362;7726;8288609;3
254788603;Tokyo Electric Power Company Holdings, Incorporated;;N;13 Elers Road;;W13 9QA;London;London;England;FC021425;00012;0000;1731;Electrical Work;1998;6,33849E+12;57179518290;373;373;G;Not available or none;120;;;Is a subsidiary;407064776;TOKYO ELECTRIC POWER COMPANY HOLDINGS, INCORPORATED;1-1-3, UCHISAIWAICHO;CHIYODA-KU;TOKYO;JAPAN;1000011;254788603;TOKYO ELECTRIC POWER COMPANY HOLDINGS, INCORPORATED;13 Elers Road;LONDON;LONDON;W13 9QA;407710291;NUCLEAR DAMAGE COMPENSATION AND DECOMMISSIONING FACILITATION CORPORATION;1-11-44, AKASAKA;MINATO-KU;TOKYO;JAPAN;1070052;482;15835873;3
248485195;British American Tobacco (2009) LIMITED;;N;Globe House;4 Temple Place;WC2R 2PG;London;London;England;07069075;00012;0044;6719;Offices of Holding Companies, Not Elsewhere Classified;2009;45766815462;57045360630;83;104;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;249042209;BRITISH AMERICAN TOBACCO (2012) LIMITED;Globe House;LONDON;LONDON;ENGLAND;WC2R 2PG;336899963;BRITISH AMERICAN TOBACCO P.L.C.;Globe House;LONDON;LONDON;WC2R 2PG;336899963;BRITISH AMERICAN TOBACCO P.L.C.;Globe House;LONDON;LONDON;ENGLAND;WC2R 2PG;848;95531;4
249481102;China Citic Bank CORPORATION LIMITED;;N;5th Floor 99 Gresham Street;;EC2V 7NG;London;London;England;FC032192;00012;0000;6021;National Commercial Banks;2014;0;56182734000;15;15;G;Not available or none;120;;;Is a subsidiary;392087958;China Citic Bank Corporation Limited;Floor 32-42, Floor 6-30, Building 1, No.10 Courtyard, Guanghua R;Beijing;Beijing;CHINA;100020;249481102;CHINA CITIC BANK CORPORATION LIMITED;5TH FLOOR 99 GRESHAM STREET;LONDON;LONDON;EC2V 7NG;405393981;CITIC LIMITED;32/F CITIC TWR;CENTRAL DISTRICT;HONG KONG;HONG KONG;;325;28448644;4
249672035;Gs International Funding;;N;Peterborough Street;133 Fleet Street;EC4A 2BB;London;London;England;FC032725;00012;0000;6399;Insurance Carriers, Not Elsewhere Classified;2014;0;53000000000;17;3;G;Not available or none;120;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
247681290;National Australia Bank LIMITED;National Australia Bank;N;52 Lime Street;;EC3M 7AF;London;London;England;FC000071;00012;0044;6021;National Commercial Banks;2008;51913000000;51913000000;0;33950;C;Imports;120;;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;452467515;NATIONAL AUSTRALIA BANK LIMITED;L 28 395 Bourke St;MELBOURNE;VICTORIA;AUSTRALIA;3000;247681290;NATIONAL AUSTRALIA BANK LIMITED;52 Lime Street;LONDON;LONDON;EC3M 7AF;452467515;NATIONAL AUSTRALIA BANK LIMITED;L 28 395 Bourke St;MELBOURNE;VICTORIA;AUSTRALIA;3000;249;22441718;2
252592065;China Pacific Insurance (group) CO., LTD. London Representative Office;;N;1 Cornhill;;EC3V 3ND;London;London;England;FC038282;00012;0000;6719;Offices of Holding Companies, Not Elsewhere Classified;2021;3,68878E+11;51163009722;104502;104502;G;Not available or none;120;;;Is a subsidiary;392310938;China Pacific Insurance (Group) Co., Ltd.;No.1, Zhongshan S. Road, Huangpu District;Shanghai;Shanghai;CHINA;200010;252592065;CHINA PACIFIC INSURANCE (GROUP) CO., LTD. LONDON REPRESENTATIVE OFFICE;1 Cornhill;LONDON;LONDON;EC3V 3ND;392310938;China Pacific Insurance (Group) Co., Ltd.;No.1, Zhongshan S. Road, Huangpu District;Shanghai;Shanghai;CHINA;200010;6008;19894083;2
249302660;Shanghai Pudong Development Bank CO., LTD;;N;19th Floor;1 Angel Court;EC2R 7HJ;London;London;England;FC031488;00012;0044;6021;National Commercial Banks;2013;3,67402E+11;50958289998;64731;64731;G;Not available or none;120;;;Is a subsidiary;392317602;Shanghai Pudong Development Bank Co., Ltd.;No.12, Zhongshan East No.1 Road, Huangpu District;Shanghai;Shanghai;CHINA;200002;249302660;SHANGHAI PUDONG DEVELOPMENT BANK CO., LTD;19TH FLOOR;LONDON;LONDON;EC2R 7HJ;392317602;Shanghai Pudong Development Bank Co., Ltd.;No.12, Zhongshan East No.1 Road, Huangpu District;Shanghai;Shanghai;CHINA;200002;2285;21794352;2
252123944;Delta Air Lines, INC.;Delta Air Lines Inc;N;Metro Building;1 Butterwick;W6 8DL;London;London;England;FC005586;00012;0000;4581;Airports, Flying Fields, and Airport Terminal Services;1964;50582000000;50582000000;0;74000;B;Imports & Exports;120;;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;188094407;Delta Air Lines, Inc.;1030 Delta Blvd;ATLANTA;Georgia;USA;303541989;252123944;DELTA AIR LINES, INC.;Metro Building;LONDON;LONDON;W6 8DL;188094407;Delta Air Lines, Inc.;1030 Delta Blvd;ATLANTA;Georgia;USA;303541989;570;13403011;2
249855024;China Minsheng Banking CORP., LTD. Representative Office;;N;Representative Office;5 New Street Square;EC4A 3TW;London;London;England;FC033708;00012;0000;6159;Miscellaneous business Credit Institutions;2016;0;50063176000;59262;59262;G;Not available or none;120;;;Is a subsidiary;298338806;China Minsheng Banking Corp.,Ltd.;No.2, Fuxingmen Inner Street, Xicheng District;Beijing;Beijing;CHINA;100031;249855024;CHINA MINSHENG BANKING CORP., LTD. REPRESENTATIVE OFFICE;Representative Office;LONDON;LONDON;EC4A 3TW;298338806;China Minsheng Banking Corp.,Ltd.;No.2, Fuxingmen Inner Street, Xicheng District;Beijing;Beijing;CHINA;100031;309;11994428;2
249284631;AB Inbev America Holdings LIMITED;;N;Bureau 90 Fetter Lane;;EC4A 1EN;London;London;England;08922107;00012;0000;6719;Offices of Holding Companies, Not Elsewhere Classified;2014;39044006750;48665816553;7;138;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;249284631;AB INBEV AMERICA HOLDINGS LIMITED;Bureau 90 Fetter Lane;LONDON;LONDON;ENGLAND;EC4A 1EN;249284631;AB INBEV AMERICA HOLDINGS LIMITED;Bureau 90 Fetter Lane;LONDON;LONDON;EC4A 1EN;249284631;AB INBEV AMERICA HOLDINGS LIMITED;Bureau 90 Fetter Lane;LONDON;LONDON;ENGLAND;EC4A 1EN;115;19511435;1
254731734;Banco Bilbao Vizcaya Argentaria S.A.;Banco Bilbao Vizcaya Argentaria SA;N;One Canada Square, 44th Floor;Canary Wharf;E14 5AA;London;London;England;FC014702;00012;0044;6159;Miscellaneous business Credit Institutions;1857;45519000000;47275532691;130;113031;G;Not available or none;120;;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;312937500;BANCO BILBAO VIZCAYA ARGENTARIA SOCIEDAD ANONIMA;PLAZUELA SAN NICOLAS 4;BILBAO;Bizkaia;SPAIN;48005;254731734;BANCO BILBAO VIZCAYA ARGENTARIA S.A.;One Canada Square, 44th Floor;LONDON;LONDON;E14 5AA;312937500;BANCO BILBAO VIZCAYA ARGENTARIA SOCIEDAD ANONIMA;PLAZUELA SAN NICOLAS 4;BILBAO;Bizkaia;SPAIN;48005;6195;3259286;2
247640255;Bank Of Nova Scotia;The Bank of Nova Scotia;N;201 Bishopsgate;6th Floor;EC2M 3NS;London;London;England;FC001874;00012;0044;6021;National Commercial Banks;1832;46859000000;46859000000;1;1;B;Imports & Exports;120;;;Is a subsidiary;246686839;The Bank of Nova Scotia;40 Temperance St;TORONTO;ONTARIO;CANADA;M5H 1H1;247640255;BANK OF NOVA SCOTIA;201 BISHOPSGATE;LONDON;LONDON;EC2M 3NS;246686839;The Bank of Nova Scotia;40 Temperance St;TORONTO;ONTARIO;CANADA;M5H 1H1;2158;10250185;2
249853753;Abi Southern Holding LTD;;N;Bureau 90 Fetter Lane;;EC4A 1EN;London;London;England;10394354;00012;0000;7389;Business Services, Not Elsewhere Classified;2016;0;45175129000;0;261;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;249735289;AB INBEV HOLDINGS LIMITED;Dukes Court;WOKING;SURREY;ENGLAND;GU21 5EP;249847269;ABI UK HOLDING 1 LIMITED;90 Fetter Lane;LONDON;LONDON;EC4A 1EN;286969468;Anheuser-Busch InBev;Grand-Place 1;Bruxelles;BRUXELLES-CAPITALE;BELGIUM;1000;124;35415876;7
252715208;S&P Global International Holdings LIMITED;;N;4th Floor;Ropemaker Place, 25 Ropemaker Street;EC2Y 9LY;London;London;England;13651574;00012;0044;6719;Offices of Holding Companies, Not Elsewhere Classified;2021;43763145000;43763145000;166;166;G;Not available or none;3;Corporation;;Is a subsidiary;277239317;S&P GLOBAL CAPITAL LIMITED;4th Floor;LONDON;LONDON;ENGLAND;EC2Y 9LY;277239317;S&P GLOBAL CAPITAL LIMITED;4th Floor;LONDON;LONDON;EC2Y 9LY;186467304;S&P Global Inc.;55 Water St FL 37;NEW YORK;New York;USA;100413205;487;31407268;3
254505110;Ubs AG;U B S;N;5 Broadgate;;EC2M 2QS;London;London;England;FC021146;00012;0044;6021;National Commercial Banks;1999;43434000000;43434000000;0;71385;B;Imports & Exports;120;;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;319479248;UBS AG;Bahnhofstrasse 45;ZÜRICH;ZÜRICH;SWITZERLAND;8001;254505110;UBS AG;5 Broadgate;LONDON;LONDON;EC2M 2QS;318671932;UBS Group AG;Bahnhofstrasse 45;ZÜRICH;ZÜRICH;SWITZERLAND;8001;2176;27837970;3
