ID;Company Name;Trade Name;Address Status;Address 1;Address 2;Postal Code;City;State/Province;Country;Company Registration Number;Company Registration Type Code;Country Phone Access Code;Business Category Code 1;Business Category Code 1 - Description;Founding Year;Yearly Revenue Local Currency;Yearly Revenue in U.S. Dollars;Employees On Site;Employees Total;Import/Export Code;Import/Export Code - Description;Business Legal Type;Business Legal Type - Description;Location Type - Description;Subsidiary Code - Description;Local Headquarter ID Number;Local Headquarter Company Name;Local Headquarter Street Address;Local Headquarter City;Local Headquarter State/Province;Local Headquarter Country Name;Local Headquarter Postal Code;National Headquarter ID Number;National Headquarter Company Name;National Headquarter Street Address;National Headquarter City Name;National Headquarter State/Province Name;National Headquarter Postal Code;Global Headquarter ID Number;Global Headquarter Company Name;Global Headquarter Street Address;Global Headquarter City Name;Global Headquarter State/Province;Global Headquarter Country Name;Global Headquarter Postal Code;Number of Companies in Group;Group Code;Group Linkage Code
313287780;Alcampo SA;CARNICAS CESARAUGUSTA;N;Calle Santiago de Compostela (sur), S/n;;28029;Madrid;Madrid;Spain;A28581882;00024;0034;5411;Grocery Stores;1979;4908660000;5335571069;14658;14658;C;Imports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;285885680;AUCHAN RETAIL INTERNATIONAL;RUE DU MARECHAL DE LATTRE DE TASSIGNY;CROIX;HAUTS DE FRANCE;FRANCE;59170;313287780;ALCAMPO SA;CALLE SANTIAGO DE COMPOSTELA (SUR), S/N;MADRID;Madrid;28029;257259325;SURAUMARCHE;64 BD DE CAMBRAI;ROUBAIX;HAUTS DE FRANCE;FRANCE;59100;1666;22354551;5
316608869;Moderna Biotech Spain SL.;;N;Calle Principe de Vergara, 132 - Plt 12;;28002;Madrid;Madrid;Spain;B88625314;00024;0034;5122;Drugs, Drug Proprietaries, and Druggists' Sundries;2020;5070010061;5265656679;5;5;H;Exports;3;Corporation;;Is a subsidiary;251019481;MODERNA BIOTECH UK LIMITED;MYO, 123 VICTORIA STREET,;LONDON;LONDON;ENGLAND;SWE1 6DE;316608869;MODERNA BIOTECH SPAIN SL.;CALLE PRINCIPE DE VERGARA, 132 - PLT 12;MADRID;Madrid;28002;202676820;Moderna, Inc.;200 Technology Sq;CAMBRIDGE;Massachusetts;USA;021393578;35;30148278;5
318205849;Cepsa Comercial Petroleo Sau;CEPSA CONVENIENCIA;N;Paseo Castellana, 259 - A Torre Cepsa;;28046;Madrid;Madrid;Spain;A80298896;00024;0034;5172;Petroleum and Petroleum Products Wholesalers, Except Bulk Stations and Terminals;1992;4843477000;5264719038;993;993;B;Imports & Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;313288188;CEPSA COMERCIAL PETROLEO SAU;PASEO CASTELLANA, 259 - A. TORRE CEPSA;MADRID;Madrid;SPAIN;28046;313288188;COMPAÑIA ESPAÑOLA DE PETROLEOS SA;PASEO CASTELLANA, 259 - A. TORRE CEPSA;MADRID;Madrid;28046;480529536;GOVERNMENT OF ABU DHABI;Sheikh Zayed street,  Abu Dhabi;Abu Dhabi;Abu Dhabi;UNITED ARAB EMIRATES;;2776;24909864;5
315930042;Amadeus IT Group SA;;N;Calle Salvador de Madariaga, 1 - 12;;28027;Madrid;Madrid;Spain;A84236934;00024;0034;7374;Computer Processing and Data Preparation and Processing Services;2005;4467600000;4856151640;1011;1011;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;315930042;AMADEUS IT GROUP SA;CALLE SALVADOR DE MADARIAGA, 1 - 12;MADRID;Madrid;SPAIN;28027;315930042;AMADEUS IT GROUP SA;CALLE SALVADOR DE MADARIAGA, 1 - 12;MADRID;Madrid;28027;315930042;AMADEUS IT GROUP SA;CALLE SALVADOR DE MADARIAGA, 1 - 12;MADRID;Madrid;SPAIN;28027;1461;3902697;1
314060178;Telefonica Moviles España SA;TELEFONICA MOVILES;N;Ronda de la Comunicacion, S/n - Distrito C - Edif. sur 3;;28050;Madrid;Madrid;Spain;A78923125;00024;0034;4812;Radiotelephone Communications;1988;4459957000;4847843920;3763;3763;B;Imports & Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;313288301;TELEFONICA, SA;CALLE GRAN VIA, 28 - 5;MADRID;Madrid;SPAIN;28013;313288301;TELEFONICA, SA;CALLE GRAN VIA, 28 - 5;MADRID;Madrid;28013;313288301;TELEFONICA, SA;CALLE GRAN VIA, 28 - 5;MADRID;Madrid;SPAIN;28013;2362;23460350;2
313900337;Aena S.M.E. SA.;;N;Calle Peonias 12;;28042;Madrid;Madrid;Spain;A86212420;00024;0034;4581;Airports, Flying Fields, and Airport Terminal Services;2011;4386767000;4768288513;8301;8301;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;318303019;ENAIRE;AVENIDA ARAGON (PQ. EMRPESARIAL LAS MERCEDES), S/N;MADRID;Madrid;SPAIN;28022;318303019;ENAIRE;AVENIDA ARAGON (PQ. EMRPESARIAL LAS MERCEDES), S/N;MADRID;Madrid;28022;318303019;ENAIRE;AVENIDA ARAGON (PQ. EMRPESARIAL LAS MERCEDES), S/N;MADRID;Madrid;SPAIN;28022;108;10872682;2
313288301;Telefonica, SA;PLEYADE PENINSULAR CORREDURIA DE SEGUROS Y REASEGUROS DEL GRUPO TELEFONICA;N;Calle Gran Via, 28 - 5;;28013;Madrid;Madrid;Spain;A28015865;00024;0034;6719;Offices of Holding Companies, Not Elsewhere Classified;1924;4362000000;4741367502;1137;1137;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;313288301;TELEFONICA, SA;CALLE GRAN VIA, 28 - 5;MADRID;Madrid;SPAIN;28013;313288301;TELEFONICA, SA;CALLE GRAN VIA, 28 - 5;MADRID;Madrid;28013;313288301;TELEFONICA, SA;CALLE GRAN VIA, 28 - 5;MADRID;Madrid;SPAIN;28013;2362;23458037;1
316898847;Asoc Para La Cooperacion Española En El Exterior;ACEX;N;Plaza Conde del Valle de Suchil, 9 - 1 A;;28015;Madrid;Madrid;Spain;G80391345;00024;0000;7311;Advertising Agencies;;3726275047;4568040580;2;2;G;Not available or none;0;;;;;;;;;;;;;;;;;;;;;;;;0;;0
312827356;Iveco España SL;;N;Avenida Aragon 402;;28022;Madrid;Madrid;Spain;B61768511;00024;0034;3711;Motor Vehicles and Passenger Car Bodies;1998;3942234000;4285094033;4571;4571;B;Imports & Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;321933009;Iveco Group N.V.;Onbekend Nederlands adres;Onbekend;;NETHERLANDS;0000 AA;312827356;IVECO ESPAÃ‘A SL;AVENIDA ARAGON 402;MADRID;Madrid;28022;321933009;Iveco Group N.V.;Onbekend Nederlands adres;Onbekend;;NETHERLANDS;0000 AA;241;6730474;2
313288441;Cofares S.coop. Farmaceutica Española;GLOBALPHARMA;N;Calle Santa Engracia 31;;28010;Madrid;Madrid;Spain;F28140119;00024;0034;5122;Drugs, Drug Proprietaries, and Druggists' Sundries;1943;3869919259;4206490007;451;451;G;Not available or none;;;Headquarter/Parent (branches and/or subsidiaries report to it);;313288441;COFARES S.COOP. FARMACEUTICA ESPAÃ‘OLA;CALLE SANTA ENGRACIA 31;MADRID;Madrid;SPAIN;28010;313288441;COFARES S.COOP. FARMACEUTICA ESPAÃ‘OLA;CALLE SANTA ENGRACIA 31;MADRID;Madrid;28010;313288441;COFARES S.COOP. FARMACEUTICA ESPAÃ‘OLA;CALLE SANTA ENGRACIA 31;MADRID;Madrid;SPAIN;28010;63;22604605;1
313470940;Axpo Iberia Slu;;N;Paseo Castellana 95;;28046;Madrid;Madrid;Spain;B83160994;00024;0034;4911;Electric Services;2001;3492370367;3793849239;297;297;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;286718892;Axpo International S.A.;Circuit de la Foire Internationale 2;LUXEMBOURG;;LUXEMBURG;1347;313470940;AXPO IBERIA SLU;PASEO CASTELLANA 95;MADRID;Madrid;28046;319119291;Axpo Holding AG;Parkstrasse 23;BADEN;AARGAU;SWITZERLAND;5400;1632;23865571;4
312701693;Naturgy Iberia SA.;;N;Avenida America 38;;28028;Madrid;Madrid;Spain;A08431090;00024;0034;4924;Natural Gas Distribution;1976;3368606000;3661577032;329;658;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;312616383;NATURGY ENERGY GROUP SA.;AVENIDA AMERICA 38;MADRID;Madrid;SPAIN;28028;312616383;NATURGY ENERGY GROUP SA.;AVENIDA AMERICA 38;MADRID;Madrid;28028;312616383;NATURGY ENERGY GROUP SA.;AVENIDA AMERICA 38;MADRID;Madrid;SPAIN;28028;287;34625384;2
314648715;Mex Gas Supply SL.;;N;Calle Diego de Leon, 59 - 2 Plt Pta C;;28006;Madrid;Madrid;Spain;B87009098;00024;;6719;Offices of Holding Companies, Not Elsewhere Classified;2014;3041228000;3586228223;0;4;B;Imports & Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;314648714;MEX GAS INTERNACIONAL SL.;CALLE DIEGO DE LEON, 59 - 2 PLT PTA C;MADRID;Madrid;SPAIN;28006;314648714;MEX GAS INTERNACIONAL SL.;CALLE DIEGO DE LEON, 59 - 2 PLT PTA C;MADRID;Madrid;28006;456875271;Gobierno Federal de los Estados Unidos Mexicanos;Plaza de La Constitución S/N Palacio Nacional;Mexico;CIUDAD DE MEXICO;MEXICO;06000;9056;6399965;6
317392531;Vodafone España Sau;VODAFONE;N;Avenida America 115;;28042;Madrid;Madrid;Spain;A80907397;00024;0034;4899;Communications Services, Not Elsewhere Classified;1994;2928817000;3323079700;3900;0;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;314221357;VODAFONE HOLDINGS EUROPE SL;AVENIDA AMERICA 115;MADRID;Madrid;SPAIN;28042;314221357;VODAFONE HOLDINGS EUROPE SL;AVENIDA AMERICA 115;MADRID;Madrid;28042;267119725;VODAFONE GROUP PUBLIC LIMITED COMPANY;Vodafone House;NEWBURY;BERKSHIRE;ENGLAND;RG14 2FN;2758;25003254;8
313287702;Repsol Quimica SA;REPSOL QUIMICA, S.A.;N;Calle Mendez Alvaro 44;;28045;Madrid;Madrid;Spain;A28122992;00024;0034;5169;Chemicals and Allied Products, Not Elsewhere Classified;1963;2840464000;3087501995;1278;1278;B;Imports & Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;314866273;REPSOL INDUSTRIAL TRANSFORMATION SL.;AVENIDA SERANTES BIDEA 2;ABANTO CIERVANA/ABANTO ZIERBEN;Bizkaia;SPAIN;48500;313352647;REPSOL SA.;CALLE MENDEZ ALVARO 44;MADRID;Madrid;28045;313352647;REPSOL SA.;CALLE MENDEZ ALVARO 44;MADRID;Madrid;SPAIN;28045;1991;4524879;3
315133494;Idcq Hospitales Y Sanidad Slu;TEKNON;N;Calle Zurbaran 28;;28010;Madrid;Madrid;Spain;B87324844;00024;0034;8062;General Medical and Surgical Hospitals;2015;2834684000;3081219302;17324;17324;C;Imports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;315538825;HELIOS HEALTHCARE SPAIN SLU;CALLE ZURBARAN 28;MADRID;Madrid;SPAIN;28010;315538825;HELIOS HEALTHCARE SPAIN SLU;CALLE ZURBARAN 28;MADRID;Madrid;28010;271103055;Fresenius SE & Co. KGaA;Else-Kröner-Str. 1;Bad Homburg;Hessen;GERMANY;61352;1156;23665032;5
313288244;Tecnicas Reunidas SA;TECNICAS REUNIDAS S.A. (TECNIRESA);N;Avenida Burgos (- Complejo Adequa), 89 - Edif. 6;;28050;Madrid;Madrid;Spain;A28092583;00024;0034;8711;Engineering Services;1960;2772827000;3013982537;3180;3180;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;313288244;TECNICAS REUNIDAS SA;AVENIDA BURGOS (- COMPLEJO ADEQUA), 89 - EDIF. 6;MADRID;Madrid;SPAIN;28050;313288244;TECNICAS REUNIDAS SA;AVENIDA BURGOS (- COMPLEJO ADEQUA), 89 - EDIF. 6;MADRID;Madrid;28050;313288244;TECNICAS REUNIDAS SA;AVENIDA BURGOS (- COMPLEJO ADEQUA), 89 - EDIF. 6;MADRID;Madrid;SPAIN;28050;97;23375532;1
353290889;Cepsa Quimica SA;PETROQUIMICA ESPAÑOLA, S.A. (PETRESA);N;Plaza Pablo Ruiz Picasso, 1 - Torre Picasso;;28020;Madrid;Madrid;Spain;A81861122;00024;0034;2819;Industrial Inorganic Chemicals, Not Elsewhere Classified;1997;2745163000;2983912571;602;602;B;Imports & Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;313288188;CEPSA QUIMICA SA;PASEO CASTELLANA, 259 - A. TORRE CEPSA;MADRID;Madrid;SPAIN;28046;313288188;COMPAÑIA ESPAÑOLA DE PETROLEOS SA;PASEO CASTELLANA, 259 - A. TORRE CEPSA;MADRID;Madrid;28046;480529536;GOVERNMENT OF ABU DHABI;Sheikh Zayed street,  Abu Dhabi;Abu Dhabi;Abu Dhabi;UNITED ARAB EMIRATES;;2776;24909791;5
314219754;Cepsa Trading Sau;;N;Paseo Castellana (torre Cepsa) 259;;28046;Madrid;Madrid;Spain;A86597325;00024;0034;5172;Petroleum and Petroleum Products Wholesalers, Except Bulk Stations and Terminals;2013;2735897000;2973840698;6;6;B;Imports & Exports;3;Corporation;;Is a subsidiary;313288188;CEPSA TRADING SAU;PASEO CASTELLANA, 259 - A. TORRE CEPSA;MADRID;Madrid;SPAIN;28046;313288188;COMPAÑIA ESPAÑOLA DE PETROLEOS SA;PASEO CASTELLANA, 259 - A. TORRE CEPSA;MADRID;Madrid;28046;480529536;GOVERNMENT OF ABU DHABI;Sheikh Zayed street,  Abu Dhabi;Abu Dhabi;Abu Dhabi;UNITED ARAB EMIRATES;;2776;23886922;5
317790414;Organizacion Nacional De Ciegos Españoles;ORGANIZACION NACIONAL DE CIEGOS ESPAÑOLES-ONCE;N;Calle Prado 24;;28014;Madrid;Madrid;Spain;G72872815;00024;0034;8322;Individual and Family Social Services;1985;2625188000;2853503226;23051;23051;C;Imports;;;Headquarter/Parent (branches and/or subsidiaries report to it);;317790414;ORGANIZACION NACIONAL DE CIEGOS ESPAÃ‘OLES;CALLE PRADO 24;MADRID;Madrid;SPAIN;28014;317790414;ORGANIZACION NACIONAL DE CIEGOS ESPAÃ‘OLES;CALLE PRADO 24;MADRID;Madrid;28014;317790414;ORGANIZACION NACIONAL DE CIEGOS ESPAÃ‘OLES;CALLE PRADO 24;MADRID;Madrid;SPAIN;28014;58;23518499;1
314181913;Coca-Cola Europacific Partners Iberia SL.;;N;Calle Ribera del Loira, 20 - 22 2 Plt;;28042;Madrid;Madrid;Spain;B86561412;00024;0034;5149;Groceries and Related Products, Not Elsewhere Classified;2012;2342350000;2651036595;84;278;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;249755811;BL BOTTLING HOLDINGS UK LIMITED;Pemberton House;UXBRIDGE;MIDDLESEX;ENGLAND;UB8 1EZ;314181913;COCA-COLA EUROPACIFIC PARTNERS IBERIA SL.;CALLE RIBERA DEL LOIRA, 20 - 22 2 PLT;MADRID;Madrid;28042;249587495;COCA-COLA EUROPACIFIC PARTNERS PLC;Pemberton House;UXBRIDGE;MIDDLESEX;ENGLAND;UB8 1EZ;382;32885157;5
313352647;Repsol SA.;REPSOL, S.A.;N;Calle Mendez Alvaro 44;;28045;Madrid;Madrid;Spain;A78374725;00024;0034;6719;Offices of Holding Companies, Not Elsewhere Classified;1986;2417000000;2627208907;2472;2472;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;313352647;REPSOL SA.;CALLE MENDEZ ALVARO 44;MADRID;Madrid;SPAIN;28045;313352647;REPSOL SA.;CALLE MENDEZ ALVARO 44;MADRID;Madrid;28045;313352647;REPSOL SA.;CALLE MENDEZ ALVARO 44;MADRID;Madrid;SPAIN;28045;1991;4523737;1
