ID;Company Name;Trade Name;Address Status;Address 1;Address 2;Postal Code;City;State/Province;Country;Company Registration Number;Company Registration Type Code;Country Phone Access Code;Business Category Code 1;Business Category Code 1 - Description;Founding Year;Yearly Revenue Local Currency;Yearly Revenue in U.S. Dollars;Employees On Site;Employees Total;Import/Export Code;Import/Export Code - Description;Business Legal Type;Business Legal Type - Description;Location Type - Description;Subsidiary Code - Description;Local Headquarter ID Number;Local Headquarter Company Name;Local Headquarter Street Address;Local Headquarter City;Local Headquarter State/Province;Local Headquarter Country Name;Local Headquarter Postal Code;National Headquarter ID Number;National Headquarter Company Name;National Headquarter Street Address;National Headquarter City Name;National Headquarter State/Province Name;National Headquarter Postal Code;Global Headquarter ID Number;Global Headquarter Company Name;Global Headquarter Street Address;Global Headquarter City Name;Global Headquarter State/Province;Global Headquarter Country Name;Global Headquarter Postal Code;Number of Companies in Group;Group Code;Group Linkage Code
302326427;Kuwait Petroleum Italia SPA;Q8;N;Viale Dell'Oceano Indiano 13;;00144;Roma;Roma;Italy;IT00891951006;00018;0039;2911;Petroleum Refining;1934;15424972326;16744840933;705;705;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;290980369;Kuwait Petroleum Europe B.V.;Stationsplein 45;Rotterdam;ZUID-HOLLAND;NETHERLANDS;3013 AK;302326427;KUWAIT PETROLEUM ITALIA SPA;VIALE DELL'OCEANO INDIANO 13;ROMA;ROMA;00144;390950644;KUWAIT GOVERNMENT;Near Aljahra,  Building 100 Al Diwan Al Amiri;Kuwait City;;KUWAIT;;2004;10536181;5
302467677;Leonardo SPA;SELEX;N;Piazza Monte Grappa 4;;00195;Roma;Roma;Italy;IT00881841001;00018;0039;3721;Aircraft;1897;15291000000;16620873561;31819;31819;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;302467677;LEONARDO SPA;PIAZZA MONTE GRAPPA 4;ROMA;ROMA;ITALY;00195;302467677;LEONARDO SPA;PIAZZA MONTE GRAPPA 4;ROMA;ROMA;00195;302467677;LEONARDO SPA;PIAZZA MONTE GRAPPA 4;ROMA;ROMA;ITALY;00195;555;18723607;1
305930528;Ferrovie Dello Stato Italiane SPA;FS;N;Piazza della Croce Rossa 1;;00161;Roma;Roma;Italy;IT06359501001;00018;0039;6719;Offices of Holding Companies, Not Elsewhere Classified;1992;14261000000;15501293431;656;656;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;302320885;MINISTERO DELL'ECONOMIA E DELLE FINANZE;VIA XX SETTEMBRE 97;ROMA;ROMA;ITALY;00187;393161092;SEGRETARIATO GENERALE DELLA PRESIDENZA DELLA REPUBBLICA;VIA DELLA DATARIA 96;ROMA;ROMA;00187;393161092;SEGRETARIATO GENERALE DELLA PRESIDENZA DELLA REPUBBLICA;VIA DELLA DATARIA 96;ROMA;ROMA;ITALY;00187;36373;33733933;4
307616199;Enilive SPA;ENILIVE;N;Viale Giorgio Ribotta 51;;00144;Roma;Roma;Italy;IT11403240960;00018;;5172;Petroleum and Petroleum Products Wholesalers, Except Bulk Stations and Terminals;2020;13659209242;14847164329;1372;1372;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;303978314;ENI SPA;PIAZZALE ENRICO MATTEI 1;ROMA;ROMA;ITALY;00144;303978314;ENI SPA;PIAZZALE ENRICO MATTEI 1;ROMA;ROMA;00144;303978314;ENI SPA;PIAZZALE ENRICO MATTEI 1;ROMA;ROMA;ITALY;00144;2192;11707963;2
305756238;Poste Italiane SPA;POSTE;N;Viale Europa 190;;00144;Roma;Roma;Italy;IT01114601006;00018;0039;4311;United States Postal Service;1861;12128000000;13182784288;115738;115738;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;311524731;POSTE ITALIANE SPA;VIALE EUROPA 190;ROMA;ROMA;ITALY;00144;311524731;POSTE ITALIANE SPA;VIALE EUROPA 190;ROMA;ROMA;00144;311524731;POSTE ITALIANE SPA;VIALE EUROPA 190;ROMA;ROMA;ITALY;00144;1485;5247009;1
311524731;Poste Italiane SPA;POSTE;N;Viale Europa 190;;00144;Roma;Roma;Italy;IT01114601006;00018;0039;4311;United States Postal Service;1861;11889000000;12347784621;117686;0;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;311524731;POSTE ITALIANE SPA;VIALE EUROPA 190;ROMA;ROMA;ITALY;00144;311524731;POSTE ITALIANE SPA;VIALE EUROPA 190;ROMA;ROMA;00144;311524731;POSTE ITALIANE SPA;VIALE EUROPA 190;ROMA;ROMA;ITALY;00144;1395;5245901;1
272557519;Cdp Reti SPA;;N;Via Goito 4;;00185;Roma;Roma;Italy;IT12084871008;00018;0039;6719;Offices of Holding Companies, Not Elsewhere Classified;2012;9930895000;10794594869;4;4;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;307151187;CASSA DEPOSITI E PRESTITI SPA;VIA GOITO 4;ROMA;ROMA;ITALY;00185;393161092;SEGRETARIATO GENERALE DELLA PRESIDENZA DELLA REPUBBLICA;VIA DELLA DATARIA 96;ROMA;ROMA;00187;393161092;SEGRETARIATO GENERALE DELLA PRESIDENZA DELLA REPUBBLICA;VIA DELLA DATARIA 96;ROMA;ROMA;ITALY;00187;36373;32396686;5
309958882;Cassa Di Compensazione E Garanzia SPA;;N;Via Tomacelli 146;;00186;Roma;Roma;Italy;IT04289511000;00018;0039;6159;Miscellaneous business Credit Institutions;1992;9670242114;10511272741;120;120;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;340370399;BORSA ITALIANA SPA;PIAZZA DEGLI AFFARI 6;MILANO;MILANO;ITALY;20123;304328962;EURONEXT HOLDING ITALIA SPA;PIAZZA DEGLI AFFARI 6;MILANO;MILANO;20123;320435144;Euronext N.V.;Beursplein 5;Amsterdam;NOORD-HOLLAND;NETHERLANDS;1012 JW;92;17691270;4
302326240;Esso Italiana SRL;;N;Via Sabazia 94;;17047;Vado Ligure;Savona;Italy;IT00902231000;00018;0039;2911;Petroleum Refining;1891;9658099801;10498074399;107;475;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;284251774;ExxonMobil Petroleum & Chemical;Polderdijkweg 3;Antwerpen;Antwerpen;BELGIUM;2030;302326240;ESSO ITALIANA SRL;VIA SABAZIA 94;VADO LIGURE;SAVONA;17047;186467305;Exxon Mobil Corporation;22777 Springwoods Village Pkwy;SPRING;Texas;UNITED STATES OF AME;773891425;2516;31405343;5
311371866;Api Holding SPA;;N;Via Salaria 1322;;00138;Roma;Roma;Italy;IT02073821007;00018;0039;6159;Miscellaneous business Credit Institutions;1988;9605329000;10440714068;;16;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;311371866;API HOLDING SPA;VIA SALARIA 1322;ROMA;ROMA;ITALY;00138;311371866;API HOLDING SPA;VIA SALARIA 1322;ROMA;ROMA;00138;311371866;API HOLDING SPA;VIA SALARIA 1322;ROMA;ROMA;ITALY;00138;911;21731124;1
304253701;Italiana Petroli SPA;;N;Via Salaria 1322;;00138;Roma;Roma;Italy;IT00051570893;00018;0039;2911;Petroleum Refining;1957;9605329000;10440714068;627;627;B;Imports & Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;311371866;API HOLDING SPA;VIA SALARIA 1322;ROMA;ROMA;ITALY;00138;311371866;API HOLDING SPA;VIA SALARIA 1322;ROMA;ROMA;00138;311371866;API HOLDING SPA;VIA SALARIA 1322;ROMA;ROMA;ITALY;00138;917;21731125;2
302581028;Enel Produzione SPA;;N;Via Luigi Boccherini 15;;00198;Roma;Roma;Italy;IT05617841001;00018;0039;4911;Electric Services;1962;9449382620;10271204876;1514;1514;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;305471257;ENEL ITALIA SPA;VIA LUIGI BOCCHERINI 15;ROMA;ROMA;ITALY;00198;303905509;ENEL SPA;VIALE REGINA MARGHERITA 137;ROMA;ROMA;00198;303905509;ENEL SPA;VIALE REGINA MARGHERITA 137;ROMA;ROMA;ITALY;00198;4009;34733170;3
340263974;Salini Simonpietro E C. Sapa;;N;Via della Dataria 22;;00187;Roma;Roma;Italy;IT04848501005;00018;;6159;Miscellaneous business Credit Institutions;1995;9288225000;10096031216;3;3;G;Not available or none;3;Corporation;;Is a subsidiary;303390631;ATHENA PARTECIPAZIONI SRL;VIA GOFFREDO MAMELI 11;MILANO;MILANO;ITALY;20129;303390631;ATHENA PARTECIPAZIONI SRL;VIA GOFFREDO MAMELI 11;MILANO;MILANO;20129;303390631;ATHENA PARTECIPAZIONI SRL;VIA GOFFREDO MAMELI 11;MILANO;MILANO;ITALY;20129;6;12222817;2
307104667;Acquirente Unico SPA;AU SPA;N;Via Guidubaldo del Monte 45;;00197;Roma;Roma;Italy;IT05877611003;00018;0039;4911;Electric Services;1999;9306050807;9665162002;312;0;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;302300390;GESTORE DEI SERVIZI ENERGETICI - GSE SPA;VIALE MARESCIALLO PILSUDSKI 92;ROMA;ROMA;ITALY;00197;393161092;SEGRETARIATO GENERALE DELLA PRESIDENZA DELLA REPUBBLICA;VIA DELLA DATARIA 96;ROMA;ROMA;00187;393161092;SEGRETARIATO GENERALE DELLA PRESIDENZA DELLA REPUBBLICA;VIA DELLA DATARIA 96;ROMA;ROMA;ITALY;00187;35800;33737199;5
311826752;Mundys SPA;;N;Piazza Di San Silvestro 8;;00187;Roma;Roma;Italy;IT03731380261;00018;0039;6719;Offices of Holding Companies, Not Elsewhere Classified;1950;7718000000;8389242178;90;90;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;272508686;SCHEMA ALFA SPA;PIAZZA DEL DUOMO 19;TREVISO;TREVISO;ITALY;31100;308179464;EDIZIONE SPA;PIAZZA DEL DUOMO 19;TREVISO;TREVISO;31100;308179464;EDIZIONE SPA;PIAZZA DEL DUOMO 19;TREVISO;TREVISO;ITALY;31100;525;33490941;3
328143801;Servizio Elettrico Nazionale SPA;;N;Viale Regina Margherita 125;;00198;Roma;Roma;Italy;IT09633951000;00018;0039;4911;Electric Services;1999;8012113783;8321293242;1050;0;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;305471257;ENEL ITALIA SPA;VIALE REGINA MARGHERITA 125;ROMA;ROMA;ITALY;00198;303905509;ENEL SPA;VIALE REGINA MARGHERITA 137;ROMA;ROMA;00198;303905509;ENEL SPA;VIALE REGINA MARGHERITA 137;ROMA;ROMA;ITALY;00198;4009;34734415;3
302309587;Axpo Italia SPA;;N;Via Xii Ottobre 1;;16121;Genova;Genova;Italy;IT01141160992;00018;0039;4911;Electric Services;2000;6924404000;7522153175;253;265;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;306536344;Axpo International S.A.;Circuit de la Foire Internationale 2;LUXEMBOURG;;LUXEMBURG;1347;306536344;AXPO ITALIA SPA;VIA XII OTTOBRE 1;GENOVA;GENOVA;16121;319119291;Axpo Holding AG;Parkstrasse 23;BADEN;AARGAU;SWITZERLAND;5400;1632;23865564;4
302285999;Pirelli & C. SPA;;N;Viale Piero E Alberto Pirelli 25;;20126;Milano;Milano;Italy;IT00860340157;00018;0039;6719;Offices of Holding Companies, Not Elsewhere Classified;1883;6650063000;7228425629;435;435;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;305349859;PIRELLI & C. SPA;VIALE PIERO E ALBERTO PIRELLI 25;MILANO;MILANO;ITALY;20126;305349859;PIRELLI & C. SPA;VIALE PIERO E ALBERTO PIRELLI 25;MILANO;MILANO;20126;305349859;PIRELLI & C. SPA;VIALE PIERO E ALBERTO PIRELLI 25;MILANO;MILANO;ITALY;20126;356;19317415;1
307888093;Holding Reti Autostradali SPA;;N;Via Alberto Bergamini 50;;00159;Roma;Roma;Italy;IT16217811005;00018;;6719;Offices of Holding Companies, Not Elsewhere Classified;2021;5293101000;5753447287;;4;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;272409397;CDP EQUITY SPA;VIA SAN MARCO 21/A;MILANO;MILANO;ITALY;20121;393161092;SEGRETARIATO GENERALE DELLA PRESIDENZA DELLA REPUBBLICA;VIA DELLA DATARIA 96;ROMA;ROMA;00187;393161092;SEGRETARIATO GENERALE DELLA PRESIDENZA DELLA REPUBBLICA;VIA DELLA DATARIA 96;ROMA;ROMA;ITALY;00187;36373;32396117;6
312561203;Autostrade Per L'italia SPA;ASPI;N;Via Alberto Bergamini 50;;00159;Roma;Roma;Italy;IT07516911000;00018;0039;4789;Transportation Services, Not Elsewhere Classified;1950;5293101000;5753447287;5336;5336;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;307888093;HOLDING RETI AUTOSTRADALI SPA;VIA ALBERTO BERGAMINI 50;ROMA;ROMA;ITALY;00159;393161092;MINISTERO DELL'ECONOMIA E DELLE FINANZE;VIA XX SETTEMBRE 97;ROMA;ROMA;00187;393161092;MINISTERO DELL'ECONOMIA E DELLE FINANZE;VIA XX SETTEMBRE 97;ROMA;ROMA;ITALY;00187;4113;33736149;7
302308068;Trenitalia SPA;OFFICINE MANUTENZIONE CICLICA;N;Piazza della Croce Rossa 1;;00161;Roma;Roma;Italy;IT05403151003;00018;0039;4011;Railroads, Line-Haul Operating;1905;5253289107;5710172914;24337;24337;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;305930528;FERROVIE DELLO STATO ITALIANE SPA;PIAZZA DELLA CROCE ROSSA 1;ROMA;ROMA;ITALY;00161;393161092;MINISTERO DELL'ECONOMIA E DELLE FINANZE;VIA XX SETTEMBRE 97;ROMA;ROMA;00187;393161092;MINISTERO DELL'ECONOMIA E DELLE FINANZE;VIA XX SETTEMBRE 97;ROMA;ROMA;ITALY;00187;4113;33733934;5
272207464;Cassa Depositi E Prestiti SPA;CDP S.P.A;N;Via Goito 4;;00185;Roma;Roma;Italy;IT07756511007;00018;0039;6021;National Commercial Banks;1946;4926477867;5354938574;1565;1565;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;307151187;MINISTERO DELL'ECONOMIA E DELLE FINANZE;VIA XX SETTEMBRE 97;ROMA;ROMA;ITALY;00187;393161092;SEGRETARIATO GENERALE DELLA PRESIDENZA DELLA REPUBBLICA;VIA DELLA DATARIA 96;ROMA;ROMA;00187;393161092;SEGRETARIATO GENERALE DELLA PRESIDENZA DELLA REPUBBLICA;VIA DELLA DATARIA 96;ROMA;ROMA;ITALY;00187;36373;33736142;4
307151187;Cassa Depositi E Prestiti SPA;CDP S.P.A;N;Via Goito 4;;00185;Roma;Roma;Italy;IT07756511007;00018;0039;6021;National Commercial Banks;1946;4926477867;5354938574;1530;1530;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;302320885;MINISTERO DELL'ECONOMIA E DELLE FINANZE;VIA XX SETTEMBRE 97;ROMA;ROMA;ITALY;00187;393161092;MINISTERO DELL'ECONOMIA E DELLE FINANZE;VIA XX SETTEMBRE 97;ROMA;ROMA;00187;393161092;MINISTERO DELL'ECONOMIA E DELLE FINANZE;VIA XX SETTEMBRE 97;ROMA;ROMA;ITALY;00187;4113;33736137;4
272257608;Guccio Gucci SPA;;N;Via Don Lorenzo Perosi 6;;50018;Scandicci;Firenze;Italy;IT04294710480;00018;0039;3161;Luggage;1939;4526651341;4920338735;1728;1728;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;305460083;Kering Holland N.V.;Amstelplein 1 Rembrandttoren;Amsterdam;NOORD-HOLLAND;NETHERLANDS;1096 HA;305460083;GUCCIO GUCCI SPA;VIA DON LORENZO PEROSI 6;SCANDICCI;FIRENZE;50018;263179363;KERING;40 RUE DE SEVRES;PARIS;ILE-DE-FRANCE;FRANCE;75007;1553;13869035;3
303487842;Acea SPA;A.C.E.A. AZIENDA COMUNALE ENERGIA AMBIENTE;N;Piazzale Ostiense 2;;00154;Roma;Roma;Italy;IT05394801004;00018;0039;4911;Electric Services;1908;4430252000;4815555447;789;789;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;272354372;ROMA CAPITALE;PIAZZA DEL CAMPIDOGLIO 1;ROMA;ROMA;ITALY;00186;393161092;SEGRETARIATO GENERALE DELLA PRESIDENZA DELLA REPUBBLICA;VIA DELLA DATARIA 96;ROMA;ROMA;00187;393161092;SEGRETARIATO GENERALE DELLA PRESIDENZA DELLA REPUBBLICA;VIA DELLA DATARIA 96;ROMA;ROMA;ITALY;00187;36373;33742291;4
304407377;Maire SPA;MAIRE TECNIMONT;N;Via Gaetano de Castillia 6/a;;20124;Milano;Milano;Italy;IT07673571001;00018;0039;6719;Offices of Holding Companies, Not Elsewhere Classified;2003;4231721000;4599758007;244;244;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;351878309;GLV CAPITAL SPA;PIAZZALE FLAMINIO 9;ROMA;ROMA;ITALY;00196;328125687;GLV CAPITAL SPA;PIAZZALE FLAMINIO 9;ROMA;ROMA;00196;328125687;GLV CAPITAL SPA;PIAZZALE FLAMINIO 9;ROMA;ROMA;ITALY;00196;133;14538881;2
305732490;Bridgestone Europe NV SA;BRIDGESTONE EMIA;N;Via Energy Park 14;;20871;Vimercate;Monza E Brianza;Italy;IT09712150961;00018;0039;3011;Tires and Inner Tubes;2013;4169709511;4532353317;595;595;G;Not available or none;120;;Headquarter/Parent (branches and/or subsidiaries report to it);;305732492;Bridgestone Europe NV/SA;Da Vincilaan 1;Zaventem;Vlaams Brabant;BELGIUM;1930;305732492;BRIDGESTONE EUROPE NV SA;VIA ENERGY PARK 14;VIMERCATE;MONZA E BRIANZA;20871;407055934;BRIDGESTONE CORPORATION;3-1-1, KYOBASHI;CHUO-KU;TOKYO;JAPAN;1040031;4307;29933691;3
302929864;Wind Tre Italia SPA;;N;Via Monte Rosa 91;;20149;Milano;Milano;Italy;IT13386850153;00018;;4812;Radiotelephone Communications;1999;4103000000;4459842013;18;776;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;305532431;CK Hutchison Group Telecom Italy Investments S.a r.l.;Rue du Marche-Aux-Herbes 7;LUXEMBOURG;;LUXEMBURG;1728;305532431;WIND TRE ITALIA SPA;VIA MONTE ROSA 91;MILANO;MILANO;20149;458911197;CK Hutchison Holdings Limited;C/O: Maples Corporate Services Limited;GEORGE TOWN;GRAND CAYMAN;CAYMAN ISLANDS;KY11104;5159;29875597;9
302308038;Enimoov SPA;;N;Viale Giorgio Ribotta 51;;00144;Roma;Roma;Italy;IT02701740108;00018;0039;5172;Petroleum and Petroleum Products Wholesalers, Except Bulk Stations and Terminals;1985;3900834927;4240094441;160;160;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;307616199;ENILIVE SPA;VIALE GIORGIO RIBOTTA 51;ROMA;ROMA;ITALY;00144;303978314;ENI SPA;PIAZZALE ENRICO MATTEI 1;ROMA;ROMA;00144;303978314;ENI SPA;PIAZZALE ENRICO MATTEI 1;ROMA;ROMA;ITALY;00144;2055;11707971;3
272578661;Anas SPA;;N;Via Monzambano 10;;00185;Roma;Roma;Italy;IT02133681003;00018;0039;4789;Transportation Services, Not Elsewhere Classified;1950;3837904550;4171690947;7906;7906;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;305340520;FERROVIE DELLO STATO ITALIANE SPA;PIAZZA DELLA CROCE ROSSA 1;ROMA;ROMA;ITALY;00161;393161092;MINISTERO DELL'ECONOMIA E DELLE FINANZE;VIA XX SETTEMBRE 97;ROMA;ROMA;00187;393161092;MINISTERO DELL'ECONOMIA E DELLE FINANZE;VIA XX SETTEMBRE 97;ROMA;ROMA;ITALY;00187;4113;33735998;5
